Date,HYG,IEF,^TNX,^GSPC,LQD
2000-01-31,,,6.666999816894531,1394.4599609375,
2000-02-29,,,6.408999919891357,1366.4200439453125,
2000-03-31,,,6.0229997634887695,1498.5799560546875,
2000-04-30,,,6.214000225067139,1452.4300537109375,
2000-05-31,,,6.284999847412109,1420.5999755859375,
2000-06-30,,,6.01800012588501,1454.5999755859375,
2000-07-31,,,6.0289998054504395,1430.8299560546875,
2000-08-31,,,5.729000091552734,1517.6800537109375,
2000-09-30,,,5.7779998779296875,1436.510009765625,
2000-10-31,,,5.756999969482422,1429.4000244140625,
2000-11-30,,,5.439000129699707,1314.949951171875,
2000-12-31,,,5.110000133514404,1320.280029296875,
2001-01-31,,,5.178999900817871,1366.010009765625,
2001-02-28,,,4.9079999923706055,1239.93994140625,
2001-03-31,,,4.914999961853027,1160.3299560546875,
2001-04-30,,,5.3379998207092285,1249.4599609375,
2001-05-31,,,5.413000106811523,1255.8199462890625,
2001-06-30,,,5.389999866485596,1224.3800048828125,
2001-07-31,,,5.0370001792907715,1211.22998046875,
2001-08-31,,,4.815999984741211,1133.5799560546875,
2001-09-30,,,4.574999809265137,1040.93994140625,
2001-10-31,,,4.263000011444092,1059.780029296875,
2001-11-30,,,4.74399995803833,1139.449951171875,
2001-12-31,,,5.0320000648498535,1148.0799560546875,
2002-01-31,,,5.025000095367432,1130.199951171875,
2002-02-28,,,4.859000205993652,1106.72998046875,
2002-03-31,,,5.406000137329102,1147.3900146484375,
2002-04-30,,,5.091000080108643,1076.9200439453125,
2002-05-31,,,5.043000221252441,1067.1400146484375,
2002-06-30,,,4.823999881744385,989.8200073242188,
2002-07-31,,41.063899993896484,4.465000152587891,911.6199951171875,37.184852600097656
2002-08-31,,42.0989990234375,4.13700008392334,916.0700073242188,38.53750228881836
2002-09-30,,43.57194137573242,3.6070001125335693,815.280029296875,39.139068603515625
2002-10-31,,43.04774475097656,3.9110000133514404,885.760009765625,38.94027328491211
2002-11-30,,42.12825393676758,4.2129998207092285,936.3099975585938,39.19144821166992
2002-12-31,,43.29304885864258,3.818000078201294,879.8200073242188,40.566524505615234
2003-01-31,,43.437278747558594,3.9749999046325684,855.7000122070312,40.59794616699219
2003-02-28,,44.25025177001953,3.696000099182129,841.1500244140625,41.2285270690918
2003-03-31,,44.104061126708984,3.822999954223633,848.1799926757812,41.293033599853516
2003-04-30,,44.15947341918945,3.8570001125335693,916.9199829101562,42.14760208129883
2003-05-31,,45.78384017944336,3.3499999046325684,963.5900268554688,43.75433349609375
2003-06-30,,45.52315902709961,3.5280001163482666,974.5,43.73503494262695
2003-07-31,,43.03133010864258,4.473999977111816,990.3099975585938,41.21177291870117
2003-08-31,,43.28870391845703,4.453999996185303,1008.010009765625,41.772010803222656
2003-09-30,,45.41600036621094,3.937000036239624,995.969970703125,43.65056228637695
2003-10-31,,44.783260345458984,4.301000118255615,1050.7099609375,43.12324523925781
2003-11-30,,45.02573776245117,4.320000171661377,1058.199951171875,43.37031173706055
2003-12-31,,45.3675422668457,4.256999969482422,1111.9200439453125,43.74085998535156
2004-01-31,,46.56441116333008,4.138000011444092,1131.1300048828125,45.20420455932617
2004-02-29,,47.1739616394043,3.9839999675750732,1144.93994140625,45.70500183105469
2004-03-31,,47.78985595703125,3.8369998931884766,1126.2099609375,46.161128997802734
2004-04-30,,45.71148681640625,4.500999927520752,1107.300048828125,44.36909103393555
2004-05-31,,45.45572280883789,4.65500020980835,1120.6800537109375,44.12915802001953
2004-06-30,,45.745323181152344,4.617000102996826,1140.8399658203125,44.181678771972656
2004-07-31,,46.30344009399414,4.474999904632568,1101.719970703125,44.871517181396484
2004-08-31,,47.61505126953125,4.131999969482422,1104.239990234375,46.257362365722656
2004-09-30,,47.7762565612793,4.11899995803833,1114.5799560546875,46.40455627441406
2004-10-31,,48.253997802734375,4.0289998054504395,1130.199951171875,46.95759582519531
2004-11-30,,47.296142578125,4.357999801635742,1173.8199462890625,46.384483337402344
2004-12-31,,47.69420623779297,4.216000080108643,1211.9200439453125,46.84828186035156
2005-01-31,,48.41350555419922,4.132999897003174,1181.27001953125,47.79024124145508
2005-02-28,,47.60548400878906,4.359000205993652,1203.5999755859375,47.16376876831055
2005-03-31,,47.42796325683594,4.495999813079834,1180.5899658203125,46.56526565551758
2005-04-30,,48.592567443847656,4.201000213623047,1156.8499755859375,47.31251907348633
2005-05-31,,49.49633026123047,4.00600004196167,1191.5,47.61460494995117
2005-06-30,,49.737144470214844,3.944999933242798,1191.3299560546875,48.1945915222168
2005-07-31,,48.64966583251953,4.285999774932861,1234.1800537109375,47.79948806762695
2005-08-31,,49.614967346191406,4.019999980926514,1220.3299560546875,48.50651168823242
2005-09-30,,48.7464485168457,4.328000068664551,1228.81005859375,47.60293960571289
2005-10-31,,48.13739013671875,4.559000015258789,1207.010009765625,46.85369110107422
2005-11-30,,48.42947769165039,4.5,1249.47998046875,47.168331146240234
2005-12-31,,48.92434310913086,4.394999980926514,1248.2900390625,47.407405853271484
2006-01-31,,48.91524887084961,4.5269999504089355,1280.0799560546875,47.54941177368164
2006-02-28,,48.70977783203125,4.546999931335449,1280.6600341796875,47.691307067871094
2006-03-31,,48.04597854614258,4.853000164031982,1294.8699951171875,46.8767204284668
2006-04-30,,47.74613952636719,5.068999767303467,1310.6099853515625,46.7774543762207
2006-05-31,,47.67355728149414,5.11299991607666,1270.0899658203125,46.676597595214844
2006-06-30,,47.782196044921875,5.138000011444092,1270.199951171875,46.6491584777832
2006-07-31,,48.57248306274414,4.98799991607666,1276.6600341796875,47.31866455078125
2006-08-31,,49.42721176147461,4.73199987411499,1303.8199462890625,48.372474670410156
2006-09-30,,50.0309944152832,4.632999897003174,1335.8499755859375,48.789974212646484
2006-10-31,,50.29957580566406,4.605999946594238,1377.93994140625,49.27897262573242
2006-11-30,,50.964439392089844,4.458000183105469,1400.6300048828125,50.00599670410156
2006-12-31,,50.17378616333008,4.710000038146973,1418.300048828125,49.370941162109375
2007-01-31,,50.29898452758789,4.826000213623047,1438.239990234375,49.81903839111328
2007-02-28,,51.138187408447266,4.550000190734863,1406.8199462890625,50.59822082519531
2007-03-31,,51.092796325683594,4.6479997634887695,1420.8599853515625,50.262786865234375
2007-04-30,32.239707946777344,51.3726921081543,4.630000114440918,1482.3699951171875,50.689109802246094
2007-05-31,32.27023696899414,50.662132263183594,4.889999866485596,1530.6199951171875,50.07185745239258
2007-06-30,31.166154861450195,50.41250228881836,5.0329999923706055,1503.3499755859375,49.654991149902344
2007-07-31,29.945419311523438,51.558616638183594,4.770999908447266,1455.27001953125,49.25409698486328
2007-08-31,31.483247756958008,52.72343063354492,4.5370001792907715,1473.989990234375,50.41663360595703
2007-09-30,32.41469192504883,52.76618194580078,4.578999996185303,1526.75,50.7928466796875
2007-10-31,32.567481994628906,53.34910583496094,4.474999904632568,1549.3800048828125,51.2859001159668
2007-11-30,32.19010543823242,55.51847839355469,3.9719998836517334,1481.1400146484375,51.81336975097656
2007-12-31,31.99250602722168,55.351776123046875,4.034999847412109,1468.3599853515625,51.17817306518555
2008-01-31,31.784122467041016,57.61323165893555,3.6389999389648438,1378.550048828125,52.953651428222656
2008-02-29,30.980493545532227,58.14496612548828,3.5339999198913574,1330.6300048828125,52.33806610107422
2008-03-31,31.283790588378906,58.924869537353516,3.431999921798706,1322.699951171875,52.04533767700195
2008-04-30,32.33835983276367,57.482723236083984,3.759000062942505,1385.5899658203125,52.65809631347656
2008-05-31,32.203704833984375,56.475250244140625,4.046000003814697,1400.3800048828125,51.52322769165039
2008-06-30,30.997426986694336,57.100887298583984,3.9790000915527344,1280.0,50.846710205078125
2008-07-31,31.16563606262207,57.52374267578125,3.9790000915527344,1267.3800048828125,51.06069564819336
2008-08-31,30.881643295288086,58.39468765258789,3.812999963760376,1282.8299560546875,51.11830139160156
2008-09-30,27.600666046142578,58.321075439453125,3.8269999027252197,1166.3599853515625,45.63645935058594
2008-10-31,24.3984432220459,57.810306549072266,3.9700000286102295,968.75,44.75123596191406
2008-11-30,22.640464782714844,62.27956008911133,2.9570000171661377,896.239990234375,46.23107147216797
2008-12-31,26.22722053527832,65.26947021484375,2.24399995803833,903.25,52.394317626953125
2009-01-31,26.421802520751953,63.17509460449219,2.8440001010894775,825.8800048828125,51.92804718017578
2009-02-28,23.6159725189209,62.53468322753906,3.0409998893737793,735.0900268554688,48.983604431152344
2009-03-31,24.049823760986328,64.61742401123047,2.684999942779541,797.8699951171875,49.20480728149414
2009-04-30,27.34665298461914,62.8302001953125,3.124000072479248,872.8099975585938,50.55095291137695
2009-05-31,28.2453556060791,61.516876220703125,3.4649999141693115,919.1400146484375,51.755943298339844
2009-06-30,29.149784088134766,61.175086975097656,3.5230000019073486,919.3200073242188,53.24613952636719
2009-07-31,31.16950035095215,61.69596481323242,3.500999927520752,987.47998046875,55.74332809448242
2009-08-31,30.662240982055664,62.159671783447266,3.4010000228881836,1020.6199951171875,56.458152770996094
2009-09-30,32.43562316894531,62.8642463684082,3.306999921798706,1057.0799560546875,57.45235061645508
2009-10-31,32.271732330322266,62.78175735473633,3.3919999599456787,1036.18994140625,57.18199920654297
2009-11-30,32.812400817871094,63.68644332885742,3.2009999752044678,1095.6300048828125,58.28937530517578
2009-12-31,33.83268737792969,61.14600372314453,3.8429999351501465,1115.0999755859375,56.86503601074219
2010-01-31,33.675819396972656,62.851646423339844,3.6089999675750732,1073.8699951171875,58.06275939941406
2010-02-28,34.04292297363281,62.851646423339844,3.5950000286102295,1104.489990234375,58.1068115234375
2010-03-31,34.77895736694336,62.225921630859375,3.8329999446868896,1169.4300537109375,58.48970413208008
2010-04-30,35.447017669677734,63.2442512512207,3.6630001068115234,1186.68994140625,59.592567443847656
2010-05-31,33.7994499206543,65.08889770507812,3.3010001182556152,1089.4100341796875,58.826080322265625
2010-06-30,34.159854888916016,67.08749389648438,2.9509999752044678,1030.7099609375,60.75541687011719
2010-07-31,35.92966842651367,67.71143341064453,2.9070000648498535,1101.5999755859375,62.04676818847656
2010-08-31,35.59486770629883,69.9813461303711,2.4769999980926514,1049.3299560546875,63.82447052001953
2010-09-30,36.88157272338867,69.98896026611328,2.5169999599456787,1141.199951171875,64.12937927246094
2010-10-31,37.5828971862793,69.99351501464844,2.611999988555908,1183.260009765625,63.95543670654297
2010-11-30,37.10090255737305,69.36298370361328,2.796999931335449,1180.550048828125,62.92185974121094
2010-12-31,37.89384841918945,66.80145263671875,3.305000066757202,1257.6400146484375,62.201087951660156
2011-01-31,39.0248908996582,67.12864685058594,3.378000020980835,1286.1199951171875,62.712860107421875
2011-02-28,39.33102798461914,66.82096862792969,3.4140000343322754,1327.219970703125,63.14060592651367
2011-03-31,39.353981018066406,66.73049926757812,3.4539999961853027,1325.8299560546875,62.798126220703125
2011-04-30,39.98514175415039,67.93516540527344,3.2960000038146973,1363.6099853515625,64.3702392578125
2011-05-31,40.03950881958008,69.64535522460938,3.049999952316284,1345.199951171875,65.19391632080078
2011-06-30,39.81288146972656,69.29580688476562,3.1579999923706055,1320.6400146484375,64.67755889892578
2011-07-31,39.9442138671875,71.50053405761719,2.805000066757202,1292.280029296875,66.24574279785156
2011-08-31,38.86705017089844,74.8260498046875,2.2179999351501465,1218.8900146484375,66.4792709350586
2011-09-30,36.793785095214844,76.51447296142578,1.9240000247955322,1131.4200439453125,66.71741485595703
2011-10-31,39.91423797607422,75.54635620117188,2.174999952316284,1253.300048828125,68.38863372802734
2011-11-30,38.96918869018555,75.98359680175781,2.068000078201294,1246.9599609375,66.24422454833984
2011-12-31,40.48115158081055,77.36109924316406,1.871000051498413,1257.5999755859375,68.3210220336914
2012-01-31,41.584930419921875,78.32002258300781,1.7990000247955322,1312.4100341796875,70.27168273925781
2012-02-29,42.22193908691406,77.31968688964844,1.9769999980926514,1365.6800537109375,71.17881774902344
2012-03-31,41.809364318847656,76.102783203125,2.2160000801086426,1408.469970703125,70.16307830810547
2012-04-30,42.276973724365234,78.0047836303711,1.9149999618530273,1397.9100341796875,70.92172241210938
2012-05-31,40.9328727722168,80.2531509399414,1.5809999704360962,1310.3299560546875,71.46540069580078
2012-06-30,42.81340026855469,79.92183685302734,1.659000039100647,1362.1600341796875,72.0849609375
2012-07-31,43.27290344238281,81.0491714477539,1.4919999837875366,1379.3199462890625,74.59951782226562
2012-08-31,43.8188362121582,80.95405578613281,1.562000036239624,1406.5799560546875,74.57139587402344
2012-09-30,44.047203063964844,80.68001556396484,1.6369999647140503,1440.6700439453125,75.39079284667969
2012-10-31,44.4300422668457,80.36736297607422,1.6859999895095825,1412.1600341796875,76.40811920166016
2012-11-30,44.88666915893555,81.15069580078125,1.6059999465942383,1416.1800537109375,76.09537506103516
2012-12-31,45.0313606262207,80.28150939941406,1.75600004196167,1426.18994140625,75.38504028320312
2013-01-31,45.67168045043945,79.45487976074219,1.9850000143051147,1498.1099853515625,74.85967254638672
2013-02-28,45.85207748413086,80.24867248535156,1.8880000114440918,1514.6800537109375,75.43014526367188
2013-03-31,46.24960708618164,80.48965454101562,1.8519999980926514,1569.18994140625,75.39479064941406
2013-04-30,47.23907470703125,81.70377349853516,1.6749999523162842,1597.5699462890625,77.03649139404297
2013-05-31,46.033119201660156,79.17562103271484,2.1640000343322754,1630.739990234375,74.56559753417969
2013-06-30,45.2433967590332,77.1513900756836,2.4779999256134033,1606.280029296875,72.12195587158203
2013-07-31,46.52873229980469,76.87864685058594,2.5929999351501465,1685.72998046875,72.91011810302734
2013-08-31,45.95576477050781,75.78297424316406,2.749000072479248,1632.969970703125,72.19229125976562
2013-09-30,46.29701232910156,77.1727294921875,2.615000009536743,1681.550048828125,72.71461486816406
2013-10-31,47.481781005859375,77.77342224121094,2.5420000553131104,1756.5400390625,74.0303726196289
2013-11-30,47.70852279663086,77.08654022216797,2.740999937057495,1805.81005859375,73.92170715332031
2013-12-31,47.66230392456055,75.347412109375,3.0260000228881836,1848.3599853515625,73.86229705810547
2014-01-31,48.326114654541016,77.90904998779297,2.6679999828338623,1782.5899658203125,75.72510528564453
2014-02-28,49.19676971435547,78.05375671386719,2.6579999923706055,1859.449951171875,76.36299133300781
2014-03-31,49.16048812866211,77.6229248046875,2.7230000495910645,1872.3399658203125,76.34405517578125
2014-04-30,49.37525177001953,78.19213104248047,2.6480000019073486,1883.949951171875,77.36213684082031
2014-05-31,49.98247528076172,79.61717987060547,2.4570000171661377,1923.5699462890625,78.5333251953125
2014-06-30,50.28684997558594,79.4615707397461,2.5160000324249268,1960.22998046875,78.54533386230469
2014-07-31,49.07158279418945,79.27278137207031,2.555999994277954,1930.6700439453125,78.29896545410156
2014-08-31,50.224361419677734,80.7595443725586,2.3429999351501465,2003.3699951171875,79.86073303222656
2014-09-30,49.23341369628906,79.92601013183594,2.507999897003174,1972.2900390625,78.52227020263672
2014-10-31,49.77104568481445,81.14593505859375,2.3350000381469727,2018.050048828125,79.48898315429688
2014-11-30,49.227333068847656,82.1998519897461,2.194000005722046,2067.56005859375,80.2158432006836
2014-12-31,48.61310577392578,82.18669128417969,2.1700000762939453,2058.89990234375,79.98616027832031
2015-01-31,49.391029357910156,85.99552154541016,1.6749999523162842,1994.989990234375,83.4452896118164
2015-02-28,50.288726806640625,83.73184967041016,2.002000093460083,2104.5,82.03760528564453
2015-03-31,49.800498962402344,84.45431518554688,1.934000015258789,2067.889892578125,82.19921112060547
2015-04-30,50.224185943603516,83.91674041748047,2.0460000038146973,2085.510009765625,81.2219009399414
2015-05-31,50.405860900878906,83.57564544677734,2.0950000286102295,2107.389892578125,80.30802917480469
2015-06-30,49.45444107055664,82.2072982788086,2.3350000381469727,2063.110107421875,78.79332733154297
2015-07-31,49.20981216430664,83.45870208740234,2.2049999237060547,2103.840087890625,79.44327545166016
2015-08-31,48.457603454589844,83.52482604980469,2.200000047683716,1972.1800537109375,78.78717803955078
2015-09-30,47.011653900146484,84.8412857055664,2.059999942779541,1920.030029296875,79.71856689453125
2015-10-31,48.5140266418457,84.30517578125,2.1510000228881836,2079.360107421875,80.17864990234375
2015-11-30,47.31136703491211,83.94438171386719,2.2179999351501465,2080.409912109375,80.05768585205078
2015-12-31,46.11663055419922,83.432373046875,2.2690000534057617,2043.93994140625,78.96988677978516
2016-01-31,45.8375244140625,86.48152160644531,1.930999994277954,1940.239990234375,79.51554107666016
2016-02-29,46.29424285888672,87.63876342773438,1.7400000095367432,1932.22998046875,80.11461639404297
2016-03-31,47.45901107788086,87.58405303955078,1.7860000133514404,2059.739990234375,83.01372528076172
2016-04-30,48.97011184692383,87.43833923339844,1.819000005722046,2065.300048828125,84.31427001953125
2016-05-31,49.05754852294922,87.35671997070312,1.8339999914169312,2096.949951171875,83.88996887207031
2016-06-30,49.92455291748047,90.0519790649414,1.4880000352859497,2098.860107421875,86.47744750976562
2016-07-31,50.586273193359375,90.2817611694336,1.4579999446868896,2173.60009765625,87.60327911376953
2016-08-31,51.592105865478516,89.36880493164062,1.5679999589920044,2170.949951171875,87.769287109375
2016-09-30,52.15927505493164,89.58191680908203,1.6080000400543213,2168.27001953125,87.49420928955078
2016-10-31,51.638999938964844,88.24703216552734,1.8339999914169312,2126.14990234375,86.15411376953125
2016-11-30,51.64537811279297,84.51165008544922,2.368000030517578,2198.81005859375,83.42394256591797
2016-12-31,52.423274993896484,84.27633666992188,2.446000099182129,2238.830078125,83.88720703125
2017-01-31,53.31433868408203,84.71532440185547,2.4509999752044678,2278.8701171875,84.46806335449219
2017-02-28,53.894248962402344,85.19913482666016,2.3580000400543213,2363.639892578125,85.35342407226562
2017-03-31,53.818328857421875,85.2798080444336,2.3959999084472656,2362.719970703125,85.10032653808594
2017-04-30,54.26276779174805,86.21389770507812,2.2820000648498535,2384.199951171875,86.1129379272461
2017-05-31,54.82210922241211,86.92706298828125,2.196000099182129,2411.800048828125,87.26014709472656
2017-06-30,54.89493942260742,86.48182678222656,2.302000045776367,2423.409912109375,87.68606567382812
2017-07-31,55.45371627807617,86.80913543701172,2.2920000553131104,2470.300048828125,88.35485076904297
2017-08-31,55.497047424316406,88.0698471069336,2.121000051498413,2471.64990234375,88.9558334350586
2017-09-30,55.828338623046875,86.80435180664062,2.3259999752044678,2519.360107421875,88.91132354736328
2017-10-31,55.879329681396484,86.64064025878906,2.375999927520752,2575.260009765625,89.07971954345703
2017-11-30,55.67243576049805,86.3941650390625,2.4170000553131104,2647.580078125,88.97116088867188
2017-12-31,55.57251739501953,86.42145538330078,2.4049999713897705,2673.610107421875,89.86548614501953
2018-01-31,56.066768646240234,84.82376098632812,2.7200000286102295,2823.81005859375,89.189453125
2018-02-28,55.34746551513672,83.89588928222656,2.868000030517578,2713.830078125,86.96102142333984
2018-03-31,55.232215881347656,84.87146759033203,2.740999937057495,2640.8701171875,87.43244171142578
2018-04-30,55.49049758911133,83.77631378173828,2.936000108718872,2648.050048828125,86.05883026123047
2018-05-31,55.50947952270508,84.58702850341797,2.822000026702881,2705.27001953125,86.50887298583984
2018-06-30,55.54976272583008,84.74620819091797,2.8489999771118164,2718.3701171875,86.06548309326172
2018-07-31,56.48276901245117,84.3088607788086,2.9639999866485596,2816.2900390625,87.23060607910156
2018-08-31,56.89499282836914,85.15415954589844,2.8529999256134033,2901.52001953125,87.252197265625
2018-09-30,57.191444396972656,84.12445831298828,3.055999994277954,2913.97998046875,87.1248779296875
2018-10-31,56.049381256103516,83.86875915527344,3.1589999198913574,2711.739990234375,85.33531188964844
2018-11-30,55.802146911621094,84.97328186035156,3.013000011444092,2760.169921875,85.01016998291016
2018-12-31,54.40106201171875,87.18074035644531,2.686000108718872,2506.85009765625,86.33130645751953
2019-01-31,57.621578216552734,88.11531066894531,2.634999990463257,2704.10009765625,89.80278778076172
2019-02-28,58.05484390258789,87.4684066772461,2.7109999656677246,2784.489990234375,89.34844970703125
2019-03-31,58.8111572265625,89.80753326416016,2.4140000343322754,2834.39990234375,91.96004486083984
2019-04-30,59.3953857421875,89.33002471923828,2.509000062942505,2945.830078125,92.36862182617188
2019-05-31,58.25705337524414,92.05719757080078,2.1419999599456787,2752.06005859375,93.8983154296875
2019-06-30,60.07443618774414,93.18199157714844,2.0,2941.760009765625,96.93550872802734
2019-07-31,60.1757926940918,93.23728942871094,2.0209999084472656,2980.3798828125,97.20278930664062
2019-08-31,60.60331344604492,96.91969299316406,1.50600004196167,2926.4599609375,100.98575592041016
2019-09-30,60.86724090576172,95.7796859741211,1.6749999523162842,2976.739990234375,100.23135375976562
2019-10-31,60.874977111816406,95.97367858886719,1.690999984741211,3037.56005859375,100.68500518798828
2019-11-30,61.2119140625,95.31675720214844,1.7760000228881836,3140.97998046875,101.1565933227539
2019-12-31,62.174530029296875,94.3042221069336,1.9190000295639038,3230.780029296875,101.42266845703125
2020-01-31,62.35025405883789,97.85108947753906,1.5199999809265137,3225.52001953125,104.4596176147461
2020-02-29,61.28889846801758,100.61397552490234,1.1269999742507935,2954.219970703125,105.32823181152344
2020-03-31,55.129844665527344,104.37492370605469,0.6980000138282776,2584.590087890625,98.67314147949219
2020-04-30,57.78854751586914,104.66314697265625,0.621999979019165,2912.429931640625,103.46818542480469
2020-05-31,59.51567459106445,105.01990509033203,0.6480000019073486,3044.31005859375,106.01717376708984
2020-06-30,59.209590911865234,105.07012176513672,0.652999997138977,3100.2900390625,108.27696990966797
2020-07-31,62.18665313720703,105.97797393798828,0.5360000133514404,3271.1201171875,111.64867401123047
2020-08-31,62.185829162597656,104.9594497680664,0.6930000185966492,3500.31005859375,109.68215942382812
2020-09-30,61.605430603027344,105.31295013427734,0.6769999861717224,3363.0,109.19512176513672
2020-10-31,61.8387451171875,103.86664581298828,0.8600000143051147,3269.9599609375,108.6371078491211
2020-11-30,63.90956115722656,104.21971130371094,0.843999981880188,3621.6298828125,112.74189758300781
2020-12-31,64.91292572021484,103.90461730957031,0.9169999957084656,3756.070068359375,112.69542694091797
2021-01-31,65.19355010986328,102.90088653564453,1.093000054359436,3714.239990234375,111.07867431640625
2021-02-28,64.79624938964844,100.4029312133789,1.4600000381469727,3811.14990234375,108.35086059570312
2021-03-31,65.59077453613281,98.01280212402344,1.746000051498413,3972.889892578125,106.74250030517578
2021-04-30,66.02088928222656,98.99262237548828,1.63100004196167,4181.169921875,107.86467742919922
2021-05-31,66.04728698730469,99.4103012084961,1.5809999704360962,4204.10986328125,108.5372543334961
2021-06-30,66.92385864257812,100.42266845703125,1.4429999589920044,4297.5,110.93673706054688
2021-07-31,66.99542999267578,102.42378234863281,1.2389999628067017,4395.259765625,112.5186538696289
2021-08-31,67.40970611572266,102.02194213867188,1.3040000200271606,4522.68017578125,112.14244842529297
2021-09-30,67.16694641113281,100.38884735107422,1.5290000438690186,4307.5400390625,110.45833587646484
2021-10-31,66.946044921875,99.94303894042969,1.5570000410079956,4605.3798828125,111.02397918701172
2021-11-30,66.17115020751953,101.03327178955078,1.4429999589920044,4567.0,110.88719940185547
2021-12-31,67.44462585449219,100.40625,1.5119999647140503,4766.18017578125,110.65436553955078
2022-01-31,66.09632873535156,98.44969177246094,1.781999945640564,4515.5498046875,107.07789611816406
2022-02-28,65.29255676269531,98.05615234375,1.8389999866485596,4373.93994140625,104.5970687866211
2022-03-31,64.44776916503906,94.07968139648438,2.3269999027252197,4530.41015625,101.55430603027344
2022-04-30,61.729496002197266,90.08143615722656,2.88700008392334,4131.93017578125,94.74549102783203
2022-05-31,62.746646881103516,90.63030242919922,2.8440001010894775,4132.14990234375,96.49718475341797
2022-06-30,58.32439422607422,89.84484100341797,2.9719998836517334,3785.3798828125,92.9883804321289
2022-07-31,62.193504333496094,92.48087310791016,2.6419999599456787,4130.2900390625,97.09149169921875
2022-08-31,59.54840850830078,88.89595031738281,3.132999897003174,3955.0,92.81829071044922
2022-09-30,57.262229919433594,84.68470764160156,3.803999900817871,3585.6201171875,87.23516845703125
2022-10-31,59.18918991088867,83.43878173828125,4.077000141143799,3871.97998046875,86.53927612304688
2022-11-30,61.288055419921875,86.43528747558594,3.703000068664551,4080.110107421875,92.31803131103516
2022-12-31,59.87195587158203,84.99756622314453,3.878999948501587,3839.5,90.59632873535156
2023-01-31,62.65811538696289,88.388427734375,3.5290000438690186,4076.60009765625,95.86601257324219
2023-02-28,61.180511474609375,85.31473541259766,3.9159998893737793,3970.14990234375,91.5859146118164
2023-03-31,62.318294525146484,88.49736022949219,3.49399995803833,4109.31005859375,95.0698013305664
2023-04-30,62.53916549682617,89.224609375,3.4519999027252197,4169.47998046875,95.68339538574219
2023-05-31,61.781463623046875,87.90432739257812,3.63700008392334,4179.830078125,93.9642333984375
2023-06-30,62.853694915771484,86.80357360839844,3.819000005722046,4450.3798828125,94.73883819580078
2023-07-31,63.51624298095703,86.23480987548828,3.9590001106262207,4588.9599609375,94.79219055175781
2023-08-31,63.67299270629883,85.59368133544922,4.0929999351501465,4507.66015625,93.60803985595703
2023-09-30,62.650577545166016,82.90499114990234,4.572999954223633,4288.0498046875,90.26636505126953
2023-10-31,61.962158203125,81.30220031738281,4.875,4193.7998046875,88.05742645263672
2023-11-30,64.98255920410156,84.99058532714844,4.3520002365112305,4567.7998046875,94.75016784667969
2023-12-31,66.78154754638672,87.94640350341797,3.865999937057495,4769.830078125,99.00912475585938
2024-01-31,67.49603271484375,88.50670623779297,3.9670000076293945,4845.64990234375,99.2939224243164
2024-02-29,67.3653793334961,86.45137023925781,4.251999855041504,5096.27001953125,97.03174591064453
2024-03-31,68.05109405517578,87.0681381225586,4.205999851226807,5254.35009765625,98.51519775390625
2024-04-30,67.17084503173828,84.32001495361328,4.685999870300293,5035.68994140625,95.30853271484375
2024-05-31,68.25729370117188,85.83374786376953,4.571000099182129,5277.509765625,97.4008560180664
2024-06-30,68.6259536743164,86.87743377685547,,5460.47998046875,97.99779510498047
2024-07-31,70.19725799560547,89.3882827758789,,5522.2998046875,100.6112289428711
2024-08-31,71.28654479980469,90.59442138671875,,5648.39990234375,102.48619079589844
2024-09-30,72.52681732177734,91.85069274902344,,5762.47998046875,104.49119567871094
2024-10-31,71.82308959960938,88.7440185546875,,5705.4501953125,101.16944122314453
2024-11-30,72.99439239501953,89.63436126708984,,6032.3798828125,102.9921646118164
2024-12-31,72.0865478515625,87.32402801513672,,5881.6298828125,99.88864135742188
2025-01-31,73.77838897705078,88.42337036132812,,6040.52978515625,101.17538452148438
2025-02-28,74.15782928466797,90.60970306396484,,5954.5,103.19963073730469
2025-03-31,73.34143829345703,90.94664001464844,,5611.85009765625,102.70523071289062
2025-04-30,73.41449737548828,91.8792495727539,,5569.06005859375,102.42212677001953
2025-05-31,74.68212127685547,90.73389434814453,,5911.68994140625,102.61661529541016
2025-06-30,76.08394622802734,92.18556213378906,,6204.9501953125,104.7878646850586
2025-07-31,76.18925476074219,91.6485595703125,,6339.39013671875,104.69456481933594
2025-08-31,77.00611877441406,93.15045928955078,,6460.259765625,105.74446868896484
2025-09-30,77.7109603881836,93.75605010986328,,6688.4599609375,107.7914047241211
2025-10-31,77.70573425292969,94.44355010986328,,6840.2001953125,107.93680572509766
2025-11-30,78.25568389892578,95.36807250976562,,6849.08984375,108.9449691772461
2025-12-31,78.30516815185547,94.3535385131836,,6845.5,107.70775604248047
2026-01-31,79.52259826660156,94.72293853759766,,6939.02978515625,108.90807342529297
2026-02-28,79.13046264648438,96.7469253540039,,6878.8798828125,110.00138854980469
2026-03-31,78.37882995605469,94.5367202758789,,6528.52001953125,107.74940490722656
2026-04-30,79.57506561279297,94.35356140136719,,7209.009765625,107.98130798339844
2026-05-31,79.89136505126953,94.33908081054688,,7580.06005859375,108.9330062866211
